T33,Tourist/visitor arrivals and tourism expenditure,,,,,,,
Region/Country/Area,,Year,Series,Tourism arrivals series type,Tourism arrivals series type footnote,Value,Footnotes,Source
724,Spain,1995,Tourist/visitor arrivals (thousands),TF,,"32,971",,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed June 2022."
724,Spain,2005,Tourist/visitor arrivals (thousands),TF,,"55,914",,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed June 2022."
724,Spain,2010,Tourist/visitor arrivals (thousands),TF,,"52,677",,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed June 2022."
724,Spain,2018,Tourist/visitor arrivals (thousands),TF,,"82,808",Break in the time series.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed June 2022."
724,Spain,2019,Tourist/visitor arrivals (thousands),TF,,"83,509",,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed June 2022."
724,Spain,2020,Tourist/visitor arrivals (thousands),TF,,"18,933",,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed June 2022."
724,Spain,1995,Tourism expenditure (millions of US dollars),,,"25,368",Excluding passenger transport.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed June 2022."
724,Spain,2005,Tourism expenditure (millions of US dollars),,,"51,959",Excluding passenger transport.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed June 2022."
724,Spain,2010,Tourism expenditure (millions of US dollars),,,"58,348",Excluding passenger transport.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed June 2022."
724,Spain,2018,Tourism expenditure (millions of US dollars),,,"81,420",Excluding passenger transport.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed June 2022."
724,Spain,2019,Tourism expenditure (millions of US dollars),,,"79,611",Excluding passenger transport.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed June 2022."
724,Spain,2020,Tourism expenditure (millions of US dollars),,,"18,352",Excluding passenger transport.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed June 2022."
144,Sri Lanka,1995,Tourist/visitor arrivals (thousands),TF,,403,Excluding nationals residing abroad.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed June 2022."
144,Sri Lanka,2005,Tourist/visitor arrivals (thousands),TF,,549,Excluding nationals residing abroad.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed June 2022."
144,Sri Lanka,2010,Tourist/visitor arrivals (thousands),TF,,654,Excluding nationals residing abroad.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed June 2022."
144,Sri Lanka,2018,Tourist/visitor arrivals (thousands),TF,,"2,334",Excluding nationals residing abroad.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed June 2022."
144,Sri Lanka,2019,Tourist/visitor arrivals (thousands),TF,,"1,914",Excluding nationals residing abroad.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed June 2022."
144,Sri Lanka,2020,Tourist/visitor arrivals (thousands),TF,,508,Excluding nationals residing abroad.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed June 2022."
144,Sri Lanka,1995,Tourism expenditure (millions of US dollars),,,367,,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed June 2022."
144,Sri Lanka,2005,Tourism expenditure (millions of US dollars),,,729,,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed June 2022."
144,Sri Lanka,2010,Tourism expenditure (millions of US dollars),,,"1,044",,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed June 2022."
144,Sri Lanka,2018,Tourism expenditure (millions of US dollars),,,"5,608",,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed June 2022."
144,Sri Lanka,2019,Tourism expenditure (millions of US dollars),,,"4,663",,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed June 2022."
144,Sri Lanka,2020,Tourism expenditure (millions of US dollars),,,"1,076",,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed June 2022."
275,State of Palestine,2005,Tourist/visitor arrivals (thousands),THS,,88,,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed June 2022."
275,State of Palestine,2010,Tourist/visitor arrivals (thousands),THS,,522,,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed June 2022."
275,State of Palestine,2018,Tourist/visitor arrivals (thousands),THS,,606,Represent the data on hotel activity in the West Bank only.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed June 2022."
275,State of Palestine,2019,Tourist/visitor arrivals (thousands),THS,,688,Represent the data on hotel activity in the West Bank only.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed June 2022."
275,State of Palestine,2020,Tourist/visitor arrivals (thousands),THS,,93,Represent the data on hotel activity in the West Bank only.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed June 2022."
275,State of Palestine,1995,Tourism expenditure (millions of US dollars),,,255,Excluding passenger transport.;West Bank and Gaza.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed June 2022."
275,State of Palestine,2005,Tourism expenditure (millions of US dollars),,,52,Excluding passenger transport.;West Bank and Gaza.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed June 2022."
275,State of Palestine,2010,Tourism expenditure (millions of US dollars),,,409,Excluding passenger transport.;West Bank and Gaza.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed June 2022."
275,State of Palestine,2018,Tourism expenditure (millions of US dollars),,,301,Excluding passenger transport.;West Bank and Gaza.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed June 2022."
275,State of Palestine,2019,Tourism expenditure (millions of US dollars),,,384,Excluding passenger transport.;West Bank and Gaza.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed June 2022."
275,State of Palestine,2020,Tourism expenditure (millions of US dollars),,,191,Excluding passenger transport.;West Bank and Gaza.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed June 2022."
729,Sudan,1995,Tourist/visitor arrivals (thousands),TF,,29,,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed June 2022."
729,Sudan,2005,Tourist/visitor arrivals (thousands),TF,,246,Including nationals residing abroad.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed June 2022."
729,Sudan,2010,Tourist/visitor arrivals (thousands),TF,,495,Including nationals residing abroad.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed June 2022."
729,Sudan,2018,Tourist/visitor arrivals (thousands),TF,,836,Including nationals residing abroad.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed June 2022."
729,Sudan,1995,Tourism expenditure (millions of US dollars),,,8,Excluding passenger transport.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed June 2022."
729,Sudan,2005,Tourism expenditure (millions of US dollars),,,114,Excluding passenger transport.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed June 2022."
729,Sudan,2010,Tourism expenditure (millions of US dollars),,,82,Excluding passenger transport.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed June 2022."
729,Sudan,2018,Tourism expenditure (millions of US dollars),,,"1,043",Excluding passenger transport.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed June 2022."
729,Sudan,2019,Tourism expenditure (millions of US dollars),,,821,Excluding passenger transport.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed June 2022."
729,Sudan,2020,Tourism expenditure (millions of US dollars),,,689,Excluding passenger transport.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed June 2022."
740,Suriname,1995,Tourist/visitor arrivals (thousands),TF,,43,Arrivals at Zanderij Airport.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed June 2022."
740,Suriname,2005,Tourist/visitor arrivals (thousands),TF,,161,,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed June 2022."
740,Suriname,2010,Tourist/visitor arrivals (thousands),TF,,205,,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed June 2022."
740,Suriname,1995,Tourism expenditure (millions of US dollars),,,52,,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed June 2022."
740,Suriname,2005,Tourism expenditure (millions of US dollars),,,96,,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed June 2022."
740,Suriname,2010,Tourism expenditure (millions of US dollars),,,69,,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed June 2022."
740,Suriname,2018,Tourism expenditure (millions of US dollars),,,73,,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed June 2022."
740,Suriname,2019,Tourism expenditure (millions of US dollars),,,64,,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed June 2022."
740,Suriname,2020,Tourism expenditure (millions of US dollars),,,19,,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed June 2022."
752,Sweden,1995,Tourist/visitor arrivals (thousands),TCE,,"2,310",Camping excluding.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed June 2022."
752,Sweden,2005,Tourist/visitor arrivals (thousands),TCE,,"4,883",,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed June 2022."
752,Sweden,2010,Tourist/visitor arrivals (thousands),TCE,,"5,183",,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed June 2022."
752,Sweden,2018,Tourist/visitor arrivals (thousands),TCE,,"7,440",,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed June 2022."
752,Sweden,2019,Tourist/visitor arrivals (thousands),TCE,,"7,616",,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed June 2022."
752,Sweden,2020,Tourist/visitor arrivals (thousands),TCE,,"1,957",,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed June 2022."
752,Sweden,1995,Tourism expenditure (millions of US dollars),,,"3,471",Excluding passenger transport.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed June 2022."
752,Sweden,2005,Tourism expenditure (millions of US dollars),,,"6,554",Excluding passenger transport.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed June 2022."
752,Sweden,2010,Tourism expenditure (millions of US dollars),,,"8,336",Excluding passenger transport.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed June 2022."
752,Sweden,2018,Tourism expenditure (millions of US dollars),,,"9,973",Excluding passenger transport.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed June 2022."
752,Sweden,2019,Tourism expenditure (millions of US dollars),,,"9,173",Excluding passenger transport.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed June 2022."
752,Sweden,2020,Tourism expenditure (millions of US dollars),,,"4,370",Excluding passenger transport.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed June 2022."
756,Switzerland,1995,Tourist/visitor arrivals (thousands),THS,,"6,946",Hotels and similar establishments (including health establishments).,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed June 2022."
756,Switzerland,2005,Tourist/visitor arrivals (thousands),THS,,"7,229",Hotels and similar establishments (including health establishments).,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed June 2022."
756,Switzerland,2010,Tourist/visitor arrivals (thousands),THS,,"8,628",Hotels and similar establishments (including health establishments).,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed June 2022."
756,Switzerland,2018,Tourist/visitor arrivals (thousands),THS,,"11,715",All collective tourism establishments.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed June 2022."
756,Switzerland,2019,Tourist/visitor arrivals (thousands),THS,,"11,818",All collective tourism establishments.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed June 2022."
756,Switzerland,2020,Tourist/visitor arrivals (thousands),THS,,"3,690",All collective tourism establishments.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed June 2022."
